Video,Model,Aktarim_Modu,Frame_ID,Decode_Zamani_ms,Stabil_FPS
15439560_1920_1080_25fps,V5_Standart,CODEC,3,37.47,25.74
15439560_1920_1080_25fps,V5_Standart,CODEC,4,35.01,26.26
15439560_1920_1080_25fps,V5_Standart,CODEC,5,34.75,26.65
15439560_1920_1080_25fps,V5_Standart,CODEC,6,34.83,26.93
15439560_1920_1080_25fps,V5_Standart,CODEC,7,34.5,27.17
15439560_1920_1080_25fps,V5_Standart,CODEC,8,33.74,27.42
15439560_1920_1080_25fps,V5_Standart,CODEC,9,33.81,27.62
15439560_1920_1080_25fps,V5_Standart,CODEC,10,33.8,27.79
15439560_1920_1080_25fps,V5_Standart,CODEC,11,33.71,27.94
15439560_1920_1080_25fps,V5_Standart,CODEC,12,33.97,28.05
15439560_1920_1080_25fps,V5_Standart,CODEC,13,36.09,28.02
15439560_1920_1080_25fps,V5_Standart,CODEC,14,33.72,28.13
15439560_1920_1080_25fps,V5_Standart,CODEC,15,34.06,28.2
15439560_1920_1080_25fps,V5_Standart,CODEC,16,33.88,28.27
15439560_1920_1080_25fps,V5_Standart,CODEC,17,33.79,28.34
15439560_1920_1080_25fps,V5_Standart,CODEC,18,33.82,28.41
15439560_1920_1080_25fps,V5_Standart,CODEC,19,33.85,28.46
15439560_1920_1080_25fps,V5_Standart,CODEC,20,33.92,28.51
15439560_1920_1080_25fps,V5_Standart,CODEC,21,34.12,28.54
15439560_1920_1080_25fps,V5_Standart,CODEC,22,33.79,28.59
15439560_1920_1080_25fps,V5_Standart,CODEC,23,33.83,28.63
15439560_1920_1080_25fps,V5_Standart,CODEC,24,33.84,28.66
15439560_1920_1080_25fps,V5_Standart,CODEC,25,33.77,28.7
15439560_1920_1080_25fps,V5_Standart,CODEC,26,33.8,28.73
15439560_1920_1080_25fps,V5_Standart,CODEC,27,33.81,28.76
15439560_1920_1080_25fps,V5_Standart,CODEC,28,33.76,28.79
15439560_1920_1080_25fps,V5_Standart,CODEC,29,33.72,28.82
15439560_1920_1080_25fps,V5_Standart,CODEC,30,33.81,28.84
15439560_1920_1080_25fps,V5_Standart,CODEC,31,33.71,29.17
15439560_1920_1080_25fps,V5_Standart,CODEC,32,33.84,29.28
15439560_1920_1080_25fps,V5_Standart,CODEC,33,33.68,29.39
15439560_1920_1080_25fps,V5_Standart,CODEC,34,33.83,29.43
15439560_1920_1080_25fps,V5_Standart,CODEC,35,33.73,29.46
15439560_1920_1080_25fps,V5_Standart,CODEC,36,33.71,29.49
15439560_1920_1080_25fps,V5_Standart,CODEC,37,35.65,29.45
15439560_1920_1080_25fps,V5_Standart,CODEC,38,33.81,29.45
15439560_1920_1080_25fps,V5_Standart,CODEC,39,33.81,29.45
15439560_1920_1080_25fps,V5_Standart,CODEC,40,34.0,29.45
15439560_1920_1080_25fps,V5_Standart,CODEC,41,33.77,29.44
15439560_1920_1080_25fps,V5_Standart,CODEC,42,33.82,29.45
15439560_1920_1080_25fps,V5_Standart,CODEC,43,33.72,29.52
15439560_1920_1080_25fps,V5_Standart,CODEC,44,33.8,29.52
15439560_1920_1080_25fps,V5_Standart,CODEC,45,33.7,29.53
15439560_1920_1080_25fps,V5_Standart,CODEC,46,33.82,29.53
15439560_1920_1080_25fps,V5_Standart,CODEC,47,33.79,29.53
15439560_1920_1080_25fps,V5_Standart,CODEC,48,33.72,29.53
15439560_1920_1080_25fps,V5_Standart,CODEC,49,33.74,29.53
15439560_1920_1080_25fps,V5_Standart,CODEC,50,33.72,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC,51,33.8,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,52,33.74,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,53,33.85,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,54,33.74,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,55,33.8,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,56,33.78,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,57,33.75,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,58,33.87,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,59,33.89,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,60,33.73,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,61,33.72,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,62,33.81,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,63,33.76,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,64,33.73,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,65,33.8,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,66,33.81,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC,67,33.8,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,68,33.69,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,69,33.8,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,70,33.79,29.61
15439560_1920_1080_25fps,V5_Standart,CODEC,71,33.84,29.61
15439560_1920_1080_25fps,V5_Standart,CODEC,72,33.78,29.61
15439560_1920_1080_25fps,V5_Standart,CODEC,73,33.9,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,74,33.8,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,75,33.68,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,76,33.82,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,77,33.84,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,78,33.72,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,79,33.75,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,80,33.76,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,81,33.76,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,82,33.85,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,83,33.84,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,84,33.8,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,85,33.87,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC,86,35.08,29.56
15439560_1920_1080_25fps,V5_Standart,CODEC,87,33.82,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,88,33.86,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,89,33.92,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,90,33.74,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,91,33.8,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,92,33.8,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,93,33.79,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,94,33.74,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,95,33.84,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,96,33.73,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,97,33.67,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,98,33.79,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,99,33.84,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,100,33.75,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,101,33.78,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,102,33.86,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,103,33.73,29.56
15439560_1920_1080_25fps,V5_Standart,CODEC,104,33.74,29.56
15439560_1920_1080_25fps,V5_Standart,CODEC,105,33.76,29.56
15439560_1920_1080_25fps,V5_Standart,CODEC,106,33.83,29.55
15439560_1920_1080_25fps,V5_Standart,CODEC,107,33.69,29.56
15439560_1920_1080_25fps,V5_Standart,CODEC,108,33.74,29.56
15439560_1920_1080_25fps,V5_Standart,CODEC,109,33.77,29.56
15439560_1920_1080_25fps,V5_Standart,CODEC,110,33.8,29.56
15439560_1920_1080_25fps,V5_Standart,CODEC,111,33.74,29.56
15439560_1920_1080_25fps,V5_Standart,CODEC,112,33.77,29.56
15439560_1920_1080_25fps,V5_Standart,CODEC,113,33.73,29.56
15439560_1920_1080_25fps,V5_Standart,CODEC,114,33.81,29.56
15439560_1920_1080_25fps,V5_Standart,CODEC,115,33.77,29.57
15439560_1920_1080_25fps,V5_Standart,CODEC,116,33.7,29.61
15439560_1920_1080_25fps,V5_Standart,CODEC,117,33.75,29.61
15439560_1920_1080_25fps,V5_Standart,CODEC,118,33.99,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,119,33.89,29.61
15439560_1920_1080_25fps,V5_Standart,CODEC,120,33.95,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,121,33.81,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,122,33.77,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,123,33.71,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,124,33.71,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,125,33.7,29.61
15439560_1920_1080_25fps,V5_Standart,CODEC,126,33.84,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,127,33.91,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,128,33.74,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,129,33.84,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,130,33.78,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,131,33.83,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,132,33.74,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,133,33.76,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,134,34.0,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC,135,33.71,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC,136,33.77,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC,137,33.71,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC,138,33.72,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC,139,33.77,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC,140,33.72,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,141,33.78,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,142,33.74,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,143,33.67,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,144,33.76,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,145,33.83,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,146,33.72,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,147,33.75,29.6
15439560_1920_1080_25fps,V5_Standart,CODEC,148,33.68,29.61
15439560_1920_1080_25fps,V5_Standart,CODEC,149,33.69,29.61
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,0,35.52,28.16
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,1,45.51,24.68
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,2,35.5,25.74
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,3,35.09,26.38
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,4,34.49,26.87
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,5,34.52,27.19
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,6,34.47,27.44
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,7,34.41,27.63
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,8,33.76,27.84
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,9,33.76,28.01
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,10,33.76,28.15
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,11,33.83,28.26
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,12,33.77,28.36
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,13,34.08,28.43
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,14,33.66,28.51
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,15,33.78,28.58
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,16,33.77,28.64
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,17,33.81,28.69
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,18,33.74,28.74
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,19,33.78,28.78
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,20,33.82,28.81
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,21,33.82,28.85
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,22,34.0,28.87
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,23,33.89,28.9
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,24,33.76,28.93
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,25,33.76,28.95
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,26,33.75,28.98
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,27,33.76,29.0
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,28,33.7,29.02
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,29,33.74,29.04
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,30,33.74,29.09
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,31,33.68,29.43
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,32,35.62,29.43
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,33,33.79,29.46
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,34,34.03,29.48
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,35,33.88,29.5
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,36,33.78,29.52
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,37,33.77,29.53
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,38,33.75,29.53
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,39,33.73,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,40,33.78,29.53
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,41,33.81,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,42,33.76,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,43,33.78,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,44,33.75,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,45,33.71,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,46,33.8,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,47,33.96,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,48,33.96,29.53
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,49,33.78,29.53
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,50,33.71,29.53
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,51,33.78,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,52,33.79,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,53,33.86,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,54,33.76,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,55,33.85,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,56,33.85,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,57,33.73,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,58,33.75,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,59,33.75,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,60,33.86,29.53
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,61,33.8,29.53
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,62,33.74,29.58
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,63,33.76,29.58
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,64,33.87,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,65,33.73,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,66,33.8,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,67,33.77,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,68,33.77,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,69,33.97,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,70,33.78,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,71,33.82,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,72,33.86,29.58
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,73,33.87,29.58
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,74,33.84,29.58
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,75,33.8,29.57
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,76,33.83,29.57
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,77,33.72,29.58
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,78,33.77,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,79,33.7,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,80,33.88,29.58
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,81,33.91,29.58
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,82,33.8,29.58
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,83,33.84,29.58
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,84,33.77,29.58
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,85,33.68,29.58
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,86,33.78,29.59
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,87,33.85,29.58
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,88,33.8,29.58
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,89,35.24,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,90,33.89,29.54
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,91,34.22,29.53
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,92,33.82,29.52
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,93,33.89,29.52
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,94,34.0,29.52
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,95,33.7,29.52
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,96,33.91,29.51
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,97,37.17,29.41
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,98,34.13,29.4
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,99,34.65,29.38
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,100,34.23,29.37
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,101,34.35,29.36
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,102,34.6,29.34
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,103,34.25,29.32
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,104,33.95,29.32
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,105,33.84,29.32
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,106,33.94,29.32
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,107,33.79,29.32
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,108,33.96,29.31
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,109,33.88,29.31
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,110,39.07,29.16
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,111,38.84,29.02
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,112,37.27,28.92
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,113,39.12,28.77
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,114,33.87,28.77
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,115,34.02,28.76
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,116,33.88,28.76
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,117,33.79,28.76
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,118,33.82,28.76
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,119,36.5,28.73
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,120,34.34,28.71
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,121,34.43,28.71
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,122,34.26,28.7
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,123,33.96,28.69
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,124,33.73,28.7
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,125,33.7,28.7
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,126,33.71,28.71
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,127,33.7,28.8
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,128,33.78,28.81
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,129,33.79,28.84
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,130,33.81,28.85
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,131,33.74,28.86
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,132,33.89,28.88
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,133,33.75,28.9
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,134,33.76,28.9
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,135,33.69,28.91
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,136,33.74,28.91
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,137,33.72,28.92
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,138,33.75,28.92
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,139,33.7,28.93
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,140,33.76,29.08
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,141,33.84,29.22
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,142,33.79,29.32
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,143,33.76,29.47
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,144,33.72,29.47
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,145,33.79,29.48
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,146,33.77,29.48
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,147,33.7,29.49
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,148,33.77,29.49
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,149,33.8,29.57
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,0,46.06,21.71
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,1,34.97,24.68
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,2,34.51,25.96
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,3,34.51,26.66
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,4,34.73,27.06
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,5,34.66,27.34
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,6,34.2,27.6
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,7,34.38,27.78
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,8,34.03,27.94
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,9,33.84,28.1
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,10,33.99,28.21
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,11,33.96,28.31
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,12,33.78,28.41
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,13,33.71,28.49
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,14,33.87,28.56
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,15,36.2,28.5
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,16,34.02,28.55
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,17,33.87,28.6
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,18,33.76,28.66
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,19,33.95,28.69
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,20,33.89,28.73
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,21,33.86,28.77
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,22,33.97,28.8
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,23,33.81,28.83
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,24,33.72,28.86
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,25,33.98,28.88
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,26,33.85,28.9
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,27,34.9,28.9
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,28,34.05,28.91
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,29,34.06,28.93
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,30,33.96,29.27
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,31,33.88,29.3
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,32,33.81,29.32
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,33,34.89,29.31
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,34,36.55,29.26
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,35,34.28,29.27
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,36,34.11,29.27
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,37,33.8,29.29
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,38,33.73,29.3
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,39,33.68,29.3
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,40,33.79,29.31
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,41,33.82,29.31
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,42,33.73,29.31
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,43,33.69,29.31
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,44,33.8,29.31
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,45,33.85,29.38
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,46,35.34,29.34
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,47,35.92,29.28
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,48,34.12,29.27
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,49,34.61,29.25
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,50,33.78,29.26
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,51,35.84,29.2
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,52,35.21,29.17
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,53,34.1,29.16
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,54,34.64,29.13
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,55,35.1,29.1
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,56,35.33,29.06
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,57,35.77,29.03
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,58,33.85,29.04
