Video,Model,Aktarim_Modu,Frame_ID,PSNR_dB,SSIM
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,63,32.27,0.9025
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,64,32.24,0.8994
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,65,32.04,0.8978
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,66,31.95,0.8959
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,67,32.05,0.8991
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,68,31.77,0.8962
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,69,31.87,0.8984
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,70,31.58,0.8945
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,71,31.74,0.8982
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,72,31.91,0.9029
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,73,31.79,0.9018
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,74,31.72,0.8994
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,75,31.63,0.8988
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,76,31.64,0.8966
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,77,31.79,0.8992
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,78,31.71,0.8962
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,79,31.85,0.8974
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,80,31.63,0.8921
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,81,31.82,0.8943
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,82,31.79,0.8927
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,83,31.74,0.8924
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,84,31.87,0.8972
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,85,31.64,0.8939
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,86,31.59,0.8921
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,87,31.67,0.8945
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,88,31.5,0.8926
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,89,31.56,0.8939
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,90,31.35,0.891
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,91,31.44,0.8936
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,92,31.33,0.8916
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,93,31.37,0.8941
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,94,31.35,0.893
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,95,31.29,0.8939
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,96,31.46,0.8981
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,97,31.47,0.8979
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,98,31.21,0.8943
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,99,31.3,0.8964
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,100,31.04,0.8925
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,101,31.15,0.8944
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,102,31.13,0.8924
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,103,31.24,0.8946
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,104,31.28,0.8937
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,105,31.3,0.894
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,106,31.29,0.8923
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,107,31.39,0.894
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,108,31.44,0.8966
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,109,31.51,0.8965
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,110,31.32,0.8932
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,111,31.47,0.8945
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,112,31.45,0.8934
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,113,31.39,0.894
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,114,31.37,0.8934
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,115,31.32,0.8931
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,116,31.3,0.8923
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,117,31.38,0.8934
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,118,31.28,0.8925
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,119,31.34,0.8924
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,120,31.17,0.8874
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,121,31.37,0.8923
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,122,31.26,0.8898
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,123,31.32,0.8921
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,124,31.33,0.8897
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,125,31.28,0.891
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,126,31.3,0.8894
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,127,31.39,0.891
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,128,31.25,0.8891
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,129,31.38,0.8912
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,130,31.27,0.8892
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,131,31.38,0.8902
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,132,31.48,0.8948
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,133,31.41,0.8934
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,134,31.39,0.8923
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,135,31.34,0.8922
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,136,31.32,0.8912
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,137,31.39,0.8926
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,138,31.33,0.8914
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,139,31.36,0.8923
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,140,31.16,0.8903
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,141,31.3,0.8914
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,142,31.3,0.891
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,143,31.28,0.8919
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,144,31.4,0.8956
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,145,31.31,0.8933
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,146,31.3,0.8922
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,147,31.39,0.893
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,148,31.31,0.8918
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,149,31.34,0.8916
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,0,32.15,0.9494
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,1,32.32,0.9512
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,2,32.24,0.9491
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,3,32.13,0.9504
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,4,32.13,0.95
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,5,31.88,0.9426
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,6,32.24,0.9519
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,7,32.33,0.9528
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,8,32.48,0.9492
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,9,32.76,0.9498
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,10,32.41,0.9464
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,11,32.59,0.9457
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,12,32.67,0.9446
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,13,32.69,0.9437
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,14,32.69,0.946
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,15,32.79,0.9446
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,16,32.98,0.9458
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,17,32.98,0.9472
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,18,32.94,0.9472
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,19,33.12,0.9478
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,20,33.0,0.9471
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,21,33.1,0.9479
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,22,33.17,0.9484
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,23,33.21,0.9487
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,24,33.25,0.95
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,25,33.17,0.9486
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,26,33.17,0.9498
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,27,33.14,0.9514
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,28,33.01,0.9504
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,29,32.98,0.951
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,30,33.07,0.9498
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,31,33.17,0.9532
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,32,33.14,0.9527
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,33,33.08,0.9549
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,34,33.09,0.9545
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,35,33.02,0.9558
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,36,32.95,0.9549
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,37,33.05,0.9572
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,38,33.0,0.9553
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,39,33.1,0.9577
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,40,33.02,0.9561
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,41,33.17,0.9583
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,42,33.01,0.9575
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,43,33.04,0.9604
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,44,33.0,0.9593
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,45,33.04,0.9596
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,46,33.12,0.9573
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,47,33.27,0.9599
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,48,33.08,0.9589
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,49,33.25,0.9608
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,50,32.99,0.9574
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,51,33.27,0.9599
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,52,33.29,0.9587
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,53,33.23,0.9602
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,54,33.17,0.9588
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,55,33.05,0.9593
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,56,32.98,0.958
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,57,33.02,0.9597
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,58,32.86,0.9571
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,59,32.85,0.9582
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,60,32.69,0.9568
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,61,32.74,0.9586
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,62,32.59,0.957
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,63,32.61,0.9578
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,64,32.54,0.9554
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,65,32.52,0.9543
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,66,32.43,0.9537
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,67,32.5,0.9564
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,68,32.4,0.956
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,69,32.44,0.9579
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,70,32.31,0.9564
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,71,32.37,0.9587
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,72,32.29,0.958
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,73,32.3,0.9597
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,74,32.24,0.9589
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,75,32.26,0.959
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,76,32.21,0.9578
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,77,32.28,0.959
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,78,32.23,0.9573
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,79,32.32,0.9586
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,80,32.23,0.9562
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,81,32.27,0.957
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,82,32.26,0.9564
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,83,32.23,0.9566
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,84,32.2,0.9565
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,85,32.09,0.9569
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,86,32.06,0.9568
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,87,32.06,0.9588
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,88,31.98,0.9594
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,89,31.94,0.9607
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,90,31.84,0.9611
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,91,31.87,0.9626
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,92,31.77,0.9619
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,93,31.76,0.9631
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,94,31.69,0.9626
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,95,31.68,0.9632
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,96,31.63,0.962
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,97,31.66,0.9629
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,98,31.62,0.9621
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,99,31.65,0.9633
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,100,31.6,0.9622
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,101,31.63,0.963
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,102,31.62,0.9624
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,103,31.65,0.9632
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,104,31.65,0.9629
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,105,31.64,0.9632
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,106,31.63,0.9625
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,107,31.66,0.9633
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,108,31.64,0.9623
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,109,31.67,0.9634
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,110,31.64,0.9629
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,111,31.66,0.9632
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,112,31.66,0.9633
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,113,31.66,0.9634
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,114,31.66,0.9634
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,115,31.64,0.9631
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,116,31.65,0.9632
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,117,31.67,0.9633
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,118,31.64,0.9635
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,119,31.65,0.963
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,120,31.29,0.9544
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,121,31.6,0.9613
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,122,31.59,0.9606
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,123,31.68,0.9624
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,124,31.65,0.9613
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,125,31.66,0.9624
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,126,31.64,0.9619
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,127,31.65,0.9623
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,128,31.63,0.9621
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,129,31.65,0.9627
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,130,31.64,0.9624
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,131,31.65,0.9624
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,132,31.64,0.9625
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,133,31.64,0.9625
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,134,31.64,0.9628
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,135,31.63,0.9626
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,136,31.63,0.9627
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,137,31.65,0.9629
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,138,31.63,0.9629
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,139,31.64,0.963
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,140,31.62,0.963
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,141,31.63,0.9627
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,142,31.63,0.9631
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,143,31.63,0.963
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,144,31.63,0.9633
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,145,31.63,0.9629
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,146,31.63,0.9631
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,147,31.66,0.9631
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,148,31.62,0.9631
12331098_1080_1920_25fps,V6_Mufettisli,ZLIB,149,31.65,0.9627
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,0,29.9,0.9068
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,1,30.24,0.9179
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,2,30.25,0.9165
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,3,30.21,0.9193
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,4,30.2,0.9183
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,5,30.09,0.9097
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,6,30.37,0.9202
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,7,30.39,0.9209
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,8,30.51,0.9172
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,9,30.61,0.9176
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,10,30.48,0.9144
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,11,30.54,0.914
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,12,30.74,0.9182
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,13,30.7,0.9156
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,14,30.7,0.9168
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,15,30.71,0.9155
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,16,30.76,0.9156
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,17,30.72,0.9174
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,18,30.81,0.9181
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,19,30.91,0.9189
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,20,30.93,0.9186
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,21,30.97,0.9195
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,22,31.03,0.9198
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,23,31.01,0.9208
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,24,31.15,0.9258
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,25,30.96,0.9218
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,26,31.01,0.9222
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,27,30.95,0.9237
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,28,30.9,0.9225
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,29,30.81,0.9229
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,30,30.92,0.9207
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,31,30.89,0.9238
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,32,30.94,0.9233
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,33,30.83,0.925
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,34,30.86,0.9249
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,35,30.86,0.927
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,36,30.91,0.9294
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,37,30.87,0.9299
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,38,30.84,0.9273
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,39,30.88,0.9297
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,40,30.86,0.9276
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,41,30.9,0.9298
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,42,30.83,0.928
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,43,30.82,0.9322
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,44,30.82,0.9304
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,45,30.82,0.9308
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,46,30.84,0.9273
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,47,30.87,0.93
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,48,30.95,0.9331
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,49,30.9,0.9322
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,50,30.79,0.9275
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,51,30.93,0.9307
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,52,30.94,0.9288
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,53,30.9,0.9306
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,54,30.87,0.9284
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,55,30.84,0.9296
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,56,30.82,0.9274
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,57,30.8,0.9294
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,58,30.73,0.9263
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,59,30.66,0.9277
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,60,30.74,0.9305
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,61,30.65,0.9306
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,62,30.54,0.9277
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,63,30.59,0.9295
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,64,30.59,0.9269
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,65,30.54,0.9259
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,66,30.48,0.9245
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,67,30.49,0.927
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,68,30.44,0.9262
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,69,30.43,0.9281
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,70,30.33,0.926
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,71,30.35,0.9285
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,72,30.41,0.9315
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,73,30.32,0.9311
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,74,30.27,0.9295
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,75,30.26,0.9295
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,76,30.24,0.9277
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,77,30.29,0.9291
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,78,30.29,0.9271
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,79,30.3,0.9279
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,80,30.23,0.9248
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,81,30.26,0.9257
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,82,30.27,0.9247
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,83,30.23,0.9249
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,84,30.29,0.9288
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,85,30.15,0.9268
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,86,30.12,0.926
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,87,30.1,0.9276
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,88,30.06,0.9275
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,89,30.01,0.9287
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,90,29.93,0.9263
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,91,29.92,0.9283
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,92,29.86,0.9271
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,93,29.88,0.9293
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,94,29.86,0.9286
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,95,29.84,0.9296
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,96,29.89,0.9331
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,97,29.86,0.9326
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,98,29.81,0.9308
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,99,29.83,0.9321
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,100,29.79,0.9301
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,101,29.8,0.9311
